Order	Family	Subfamily	Genus	Species	Type Species?	Genome Composition
Mononegavirales	Paramyxoviridae		Rubulavirus	Bat mumps rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Human rubulavirus 2	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Human rubulavirus 4	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Mammalian rubulavirus 5	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Mapuera rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Menangle rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Mumps rubulavirus	1	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Porcine rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Simian rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Sosuga rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Teviot rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Tioman rubulavirus	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Tuhoko rubulavirus 1	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Tuhoko rubulavirus 2	0	ssRNA(-)
Mononegavirales	Paramyxoviridae		Rubulavirus	Tuhoko rubulavirus 3	0	ssRNA(-)
Mononegavirales	Pneumoviridae		Metapneumovirus	Avian metapneumovirus	1	ssRNA(-)
Mononegavirales	Pneumoviridae		Metapneumovirus	Human metapneumovirus	0	ssRNA(-)
Mononegavirales	Pneumoviridae		Orthopneumovirus	Bovine orthopneumovirus	0	ssRNA(-)
Mononegavirales	Pneumoviridae		Orthopneumovirus	Human orthopneumovirus	1	ssRNA(-)
Mononegavirales	Pneumoviridae		Orthopneumovirus	Murine orthopneumovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Almendravirus	Arboretum almendravirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Almendravirus	Balsa almendravirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Almendravirus	Coot Bay almendravirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Almendravirus	Puerto Almendras almendravirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Almendravirus	Rio Chico almendravirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Curiovirus	Curionopolis curiovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Curiovirus	Iriri curiovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Curiovirus	Itacaiunas curiovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Curiovirus	Rochambeau curiovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Alfalfa dwarf cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Barley yellow striate mosaic cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Broccoli necrotic yellows cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Colocasia bobone disease-associated cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Festuca leaf streak cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Lettuce necrotic yellows cytorhabdovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Lettuce yellow mottle cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Northern cereal mosaic cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Sonchus cytorhabdovirus 1	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Strawberry crinkle cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Cytorhabdovirus	Wheat American striate mosaic cytorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Dichorhavirus	Coffee ringspot dichorhavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Dichorhavirus	Orchid fleck dichorhavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Adelaide River ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Berrimah ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Bovine fever ephemerovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Kimberley ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Koolpinyah ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Kotonkan ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Obodhiang ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ephemerovirus	Yata ephemerovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Flanders hapavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Gray Lodge hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Hart Park hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Joinjakaka hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Kamese hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	La Joya hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Landjia hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Manitoba hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Marco hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Mosqueiro hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Mossuril hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Ngaingan hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Ord River hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Parry Creek hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Hapavirus	Wongabel hapavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Barur ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Fikirini ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Fukuoka ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Kanyawara ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Kern Canyon ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Keuraliba ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Kolente ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Kumasi ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Le Dantec ledantevirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Mount Elgon bat ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Nishimuro ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Nkolbisson ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Oita ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Wuhan ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Ledantevirus	Yongjia ledantevirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Aravan lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Australian bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Bokeloh bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Duvenhage lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	European bat 1 lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	European bat 2 lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Gannoruwa bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Ikoma lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Irkut lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Khujand lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Lagos bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Lleida bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Mokola lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Rabies lyssavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	Shimoni bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Lyssavirus	West Caucasian bat lyssavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Novirhabdovirus	Hirame novirhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Novirhabdovirus	Piscine novirhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Novirhabdovirus	Salmonid novirhabdovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Novirhabdovirus	Snakehead novirhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Datura yellow vein nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Eggplant mottled dwarf nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Maize fine streak nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Maize Iranian mosaic nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Maize mosaic nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Potato yellow dwarf nucleorhabdovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Rice yellow stunt nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Sonchus yellow net nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Sowthistle yellow vein nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Nucleorhabdovirus	Taro vein chlorosis nucleorhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Perhabdovirus	Anguillid perhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Perhabdovirus	Perch perhabdovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Perhabdovirus	Sea trout perhabdovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila affinis sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila ananassae sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila immigrans sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila melanogaster sigmavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila obscura sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Drosophila tristis sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sigmavirus	Muscina stabulans sigmavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sprivivirus	Carp sprivivirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sprivivirus	Pike fry sprivivirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sripuvirus	Almpiwar sripuvirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sripuvirus	Chaco sripuvirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sripuvirus	Niakha sripuvirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sripuvirus	Sena Madureira sripuvirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Sripuvirus	Sripur sripuvirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Bas-Congo tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Beatrice Hill tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Coastal Plains tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Ekpoma 1 tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Ekpoma 2 tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Sweetwater Branch tibrovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tibrovirus	Tibrogargan tibrovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tupavirus	Durham tupavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tupavirus	Klamath tupavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Tupavirus	Tupaia tupavirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Unassigned	Moussa virus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Varicosavirus	Lettuce big-vein associated varicosavirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Alagoas vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	American bat vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Carajas vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Chandipura vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Cocal vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Indiana vesiculovirus	1	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Isfahan vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Jurona vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Malpais Spring vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Maraba vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Morreton vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	New Jersey vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Perinet vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Piry vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Radi vesiculovirus	0	ssRNA(-)
Mononegavirales	Rhabdoviridae		Vesiculovirus	Yug Bogdanovac vesiculovirus	0	ssRNA(-)
Mononegavirales	Sunviridae		Sunshinevirus	Reptile sunshinevirus 1	1	ssRNA(-)
Mononegavirales	Unassigned		Anphevirus	Xincheng anphevirus	1	ssRNA(-)
Mononegavirales	Unassigned		Arlivirus	Lishi arlivirus	1	ssRNA(-)
Mononegavirales	Unassigned		Chengtivirus	Tacheng chengtivirus	1	ssRNA(-)
Mononegavirales	Unassigned		Crustavirus	Wenzhou crustavirus	1	ssRNA(-)
Mononegavirales	Unassigned		Wastrivirus	Sanxia wastrivirus	1	ssRNA(-)
Nidovirales	Arteriviridae		Dipartevirus	Wobbly possum disease virus	1	ssRNA(+)
Nidovirales	Arteriviridae		Equartevirus	Equine arteritis virus	1	ssRNA(+)
Nidovirales	Arteriviridae		Nesartevirus	African pouched rat arterivirus	1	ssRNA(+)
Nidovirales	Arteriviridae		Porartevirus	Lactate dehydrogenase-elevating virus	1	ssRNA(+)
Nidovirales	Arteriviridae		Porartevirus	Porcine reproductive and respiratory syndrome virus 1	0	ssRNA(+)
Nidovirales	Arteriviridae		Porartevirus	Porcine reproductive and respiratory syndrome virus 2	0	ssRNA(+)
Nidovirales	Arteriviridae		Porartevirus	Rat arterivirus 1	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	DeBrazza monkey arterivirus	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Free State vervet virus	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Kafue kinda chacma baboon virus	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Kibale red colobus virus 1	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Kibale red colobus virus 2	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Kibale red-tailed guenon virus 1	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Mikumi yellow baboon virus 1	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Pebjah virus	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Simian hemorrhagic encephalitis virus	0	ssRNA(+)
Nidovirales	Arteriviridae		Simartevirus	Simian hemorrhagic fever virus	1	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Alphacoronavirus 1	1	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Bat coronavirus CDPHE15	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Bat coronavirus HKU10	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Human coronavirus 229E	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Human coronavirus NL63	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Miniopterus bat coronavirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Miniopterus bat coronavirus HKU8	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Mink coronavirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Porcine epidemic diarrhea virus	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Rhinolophus bat coronavirus HKU2	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Alphacoronavirus	Scotophilus bat coronavirus 512	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Betacoronavirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Hedgehog coronavirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Human coronavirus HKU1	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Murine coronavirus	1	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Pipistrellus bat coronavirus HKU5	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Rousettus bat coronavirus HKU9	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Betacoronavirus	Tylonycteris bat coronavirus HKU4	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Bulbul coronavirus HKU11	1	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Common moorhen coronavirus HKU21	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Coronavirus HKU15	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Munia coronavirus HKU13	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Night heron coronavirus HKU19	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Thrush coronavirus HKU12	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	White-eye coronavirus HKU16	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Deltacoronavirus	Wigeon coronavirus HKU20	0	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Gammacoronavirus	Avian coronavirus	1	ssRNA(+)
Nidovirales	Coronaviridae	Coronavirinae	Gammacoronavirus	Beluga whale coronavirus SW1	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Bafinivirus	Fathead minnow nidovirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Bafinivirus	White bream virus	1	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Torovirus	Bovine torovirus	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Torovirus	Equine torovirus	1	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Torovirus	Human torovirus	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Torovirus	Porcine torovirus	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Unassigned	Ball python nidovirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Unassigned	Bovine nidovirus 1	0	ssRNA(+)
Nidovirales	Coronaviridae	Torovirinae	Unassigned	Chinook salmon nidovirus 1	0	ssRNA(+)
Nidovirales	Mesoniviridae		Alphamesonivirus	Alphamesonivirus 1	1	ssRNA(+)
Nidovirales	Mesoniviridae		Alphamesonivirus	Alphamesonivirus 2	0	ssRNA(+)
Nidovirales	Mesoniviridae		Alphamesonivirus	Alphamesonivirus 3	0	ssRNA(+)
Nidovirales	Mesoniviridae		Alphamesonivirus	Alphamesonivirus 4	0	ssRNA(+)
Nidovirales	Mesoniviridae		Alphamesonivirus	Alphamesonivirus 5	0	ssRNA(+)
Nidovirales	Mesoniviridae		Unassigned	Mesonivirus 1	0	ssRNA(+)
Nidovirales	Mesoniviridae		Unassigned	Mesonivirus 2	0	ssRNA(+)
Nidovirales	Roniviridae		Okavirus	Gill-associated virus	1	ssRNA(+)
Ortervirales	Belpaoviridae		Semotivirus	Anopheles gambiae Moose virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Antheraea semotivirus Tamy	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Ascaris lumbricoides Tas virus	1	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Bombyx mori Pao virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Caenorhabditis elegans Cer13 virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Drosophila melanogaster Bel virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Drosophila melanogaster Roo virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Drosophila semotivirus Max	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Drosophila simulans Ninja virus	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Schistosoma semotivirus Sinbad	0	ssRNA-RT
Ortervirales	Belpaoviridae		Semotivirus	Takifugu rubripes Suzu virus	0	ssRNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Aglaonema bacilliform virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak GF virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak IM virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak MY virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak OL virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak UA virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak UI virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak UL virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak UM virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Banana streak VN virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Bougainvillea chlorotic vein banding virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Cacao mild mosaic virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Cacao swollen shoot CD virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Cacao swollen shoot Togo A virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Cacao swollen shoot virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Cacao yellow vein banding virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Canna yellow mottle virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Citrus yellow mosaic virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Commelina yellow mottle virus	1	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Dioscorea bacilliform AL virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Dioscorea bacilliform RT virus 1	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Dioscorea bacilliform RT virus 2	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Dioscorea bacilliform SN virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Dioscorea bacilliform TR virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Fig badnavirus 1	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Gooseberry vein banding associated virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Grapevine Roditis leaf discoloration-associated virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Grapevine vein clearing virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Kalanchoe top-spotting virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Mulberry badnavirus 1	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Pagoda yellow mosaic associated virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Pineapple bacilliform CO virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Pineapple bacilliform ER virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Piper yellow mottle virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Rubus yellow net virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Schefflera ringspot virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Spiraea yellow leafspot virus	0	dsDNA-RT
Ortervirales	Caulimoviridae		Badnavirus	Sugarcane bacilliform Guadeloupe A virus	0	dsDNA-RT
